PATHWAY_ID1,PATHWAY_ID2,OVERLAP_COUNT
hsa04146,hsa05415,0
hsa04146,hsa05416,0
hsa04146,hsa05418,0
hsa04148,hsa04340,0
hsa04148,hsa04382,0
hsa04148,hsa04392,0
hsa04148,hsa04614,0
hsa04148,hsa04721,0
hsa04148,hsa04727,0
hsa04148,hsa04742,0
hsa04148,hsa04744,0
hsa04148,hsa04814,0
hsa04148,hsa04940,0
hsa04148,hsa04950,0
hsa04148,hsa04961,0
hsa04148,hsa04964,0
hsa04148,hsa04966,0
hsa04148,hsa04970,0
hsa04148,hsa04973,0
hsa04148,hsa04974,0
hsa04148,hsa04977,0
hsa04148,hsa04978,0
hsa04148,hsa04980,0
hsa04148,hsa04981,0
hsa04148,hsa05032,0
hsa04148,hsa05033,0
hsa04148,hsa05110,0
hsa04148,hsa05217,0
hsa04148,hsa05332,0
hsa04148,hsa05340,0
hsa04150,hsa04260,0
hsa04150,hsa04382,0
hsa04150,hsa04392,0
hsa04150,hsa04512,0
hsa04150,hsa04514,0
hsa04150,hsa04610,0
hsa04150,hsa04614,0
hsa04150,hsa04672,0
hsa04150,hsa04740,0
hsa04150,hsa04742,0
hsa04150,hsa04744,0
hsa04150,hsa04814,0
hsa04150,hsa04820,0
hsa04150,hsa04924,0
hsa04150,hsa04927,0
hsa04150,hsa04962,0
hsa04150,hsa04964,0
hsa04150,hsa04975,0
hsa04150,hsa04976,0
hsa04150,hsa04977,0
hsa04150,hsa04978,0
hsa04150,hsa04979,0
hsa04150,hsa04980,0
hsa04150,hsa04981,0
hsa04150,hsa05012,0
hsa04150,hsa05030,0
hsa04150,hsa05033,0
hsa04150,hsa05150,0
hsa04150,hsa05204,0
hsa04150,hsa05320,0
hsa04150,hsa05340,0
hsa04150,hsa05412,0
hsa04150,hsa05416,0
hsa04151,hsa04260,0
hsa04151,hsa04330,0
hsa04151,hsa04392,0
hsa04151,hsa04614,0
hsa04151,hsa04721,0
hsa04151,hsa04814,0
hsa04151,hsa04966,0
hsa04151,hsa04975,0
hsa04151,hsa04977,0
hsa04151,hsa04978,0
hsa04151,hsa04979,0
hsa04151,hsa04980,0
hsa04151,hsa04981,0
hsa04151,hsa05033,0
hsa04151,hsa05204,0
hsa04152,hsa04215,0
hsa04152,hsa04216,0
hsa04152,hsa04217,0
hsa04152,hsa04260,0
hsa04152,hsa04330,0
hsa04152,hsa04392,0
hsa04152,hsa04514,0
hsa04152,hsa04540,0
hsa04152,hsa04610,0
hsa04152,hsa04614,0
hsa04152,hsa04623,0
hsa04152,hsa04658,0
hsa04152,hsa04672,0
hsa04152,hsa04720,0
hsa04152,hsa04721,0
hsa04152,hsa04723,0
hsa04152,hsa04724,0
hsa04152,hsa04726,0
hsa04152,hsa04727,0
hsa04152,hsa04740,0
hsa04152,hsa04742,0
hsa04152,hsa04744,0
hsa04152,hsa04814,0
hsa04152,hsa04820,0
hsa04152,hsa04912,0
hsa04152,hsa04961,0
hsa04152,hsa04966,0
hsa04152,hsa04974,0
hsa04152,hsa04977,0
hsa04152,hsa04978,0
hsa04152,hsa04980,0
hsa04152,hsa04981,0
hsa04152,hsa05012,0
hsa04152,hsa05032,0
hsa04152,hsa05033,0
hsa04152,hsa05120,0
hsa04152,hsa05133,0
hsa04152,hsa05134,0
hsa04152,hsa05143,0
hsa04152,hsa05150,0
hsa04152,hsa05204,0
hsa04152,hsa05217,0
hsa04152,hsa05310,0
hsa04152,hsa05320,0
hsa04152,hsa05321,0
hsa04152,hsa05322,0
hsa04152,hsa05323,0
hsa04152,hsa05330,0
hsa04152,hsa05332,0
hsa04152,hsa05340,0
hsa04152,hsa05412,0
hsa04210,hsa04260,0
hsa04210,hsa04330,0
hsa04210,hsa04392,0
hsa04210,hsa04512,0
hsa04210,hsa04514,0
hsa04210,hsa04610,0
hsa04210,hsa04614,0
hsa04210,hsa04710,0
hsa04210,hsa04721,0
hsa04210,hsa04727,0
hsa04210,hsa04740,0
hsa04210,hsa04744,0
hsa04210,hsa04913,0
hsa04210,hsa04950,0
hsa04210,hsa04961,0
hsa04210,hsa04962,0
hsa04210,hsa04964,0
hsa04210,hsa04966,0
hsa04210,hsa04974,0
hsa04210,hsa04975,0
hsa04210,hsa04976,0
hsa04210,hsa04977,0
hsa04210,hsa04978,0
hsa04210,hsa04979,0
hsa04210,hsa04980,0
hsa04210,hsa04981,0
hsa04210,hsa05032,0
hsa04210,hsa05033,0
hsa04210,hsa05150,0
hsa04210,hsa05204,0
hsa04211,hsa04260,0
hsa04211,hsa04330,0
hsa04211,hsa04382,0
hsa04211,hsa04390,0
hsa04211,hsa04392,0
hsa04211,hsa04512,0
hsa04211,hsa04514,0
hsa04211,hsa04610,0
hsa04211,hsa04614,0
hsa04211,hsa04640,0
hsa04211,hsa04672,0
hsa04211,hsa04721,0
hsa04211,hsa04744,0
hsa04211,hsa04814,0
hsa04211,hsa04820,0
hsa04211,hsa04964,0
hsa04211,hsa04966,0
hsa04211,hsa04974,0
hsa04211,hsa04975,0
hsa04211,hsa04977,0
hsa04211,hsa04978,0
hsa04211,hsa04979,0
hsa04211,hsa04980,0
hsa04211,hsa04981,0
hsa04211,hsa05033,0
hsa04211,hsa05143,0
hsa04211,hsa05144,0
hsa04211,hsa05150,0
hsa04211,hsa05204,0
hsa04211,hsa05310,0
hsa04211,hsa05320,0
hsa04211,hsa05322,0
hsa04211,hsa05323,0
hsa04211,hsa05330,0
hsa04211,hsa05332,0
hsa04211,hsa05340,0
hsa04211,hsa05412,0
hsa04211,hsa05416,0
hsa04213,hsa04215,0
hsa04213,hsa04217,0
hsa04213,hsa04260,0
hsa04213,hsa04382,0
hsa04213,hsa04390,0
hsa04213,hsa04392,0
hsa04213,hsa04512,0
hsa04213,hsa04514,0
hsa04213,hsa04610,0
hsa04213,hsa04614,0
hsa04213,hsa04623,0
hsa04213,hsa04640,0
hsa04213,hsa04657,0
hsa04213,hsa04658,0
hsa04213,hsa04672,0
hsa04213,hsa04721,0
hsa04213,hsa04744,0
hsa04213,hsa04814,0
hsa04213,hsa04820,0
hsa04213,hsa04964,0
hsa04213,hsa04966,0
hsa04213,hsa04974,0
hsa04213,hsa04975,0
hsa04213,hsa04977,0
hsa04213,hsa04978,0
hsa04213,hsa04979,0
hsa04213,hsa04980,0
hsa04213,hsa04981,0
hsa04213,hsa05033,0
hsa04213,hsa05120,0
hsa04213,hsa05130,0
hsa04213,hsa05133,0
hsa04213,hsa05140,0
hsa04213,hsa05143,0
hsa04213,hsa05144,0
hsa04213,hsa05150,0
hsa04213,hsa05204,0
hsa04213,hsa05217,0
hsa04213,hsa05310,0
hsa04213,hsa05320,0
hsa04213,hsa05321,0
hsa04213,hsa05322,0
hsa04213,hsa05323,0
hsa04213,hsa05330,0
hsa04213,hsa05332,0
hsa04213,hsa05340,0
hsa04213,hsa05412,0
hsa04213,hsa05416,0
hsa04215,hsa04216,0
hsa04215,hsa04218,0
hsa04215,hsa04260,0
hsa04215,hsa04270,0
hsa04215,hsa04330,0
hsa04215,hsa04350,0
hsa04215,hsa04360,0
hsa04215,hsa04382,0
hsa04215,hsa04392,0
hsa04215,hsa04512,0
hsa04215,hsa04514,0
hsa04215,hsa04520,0
hsa04215,hsa04540,0
hsa04215,hsa04550,0
hsa04215,hsa04610,0
hsa04215,hsa04611,0
hsa04215,hsa04612,0
hsa04215,hsa04613,0
hsa04215,hsa04614,0
hsa04215,hsa04640,0
hsa04215,hsa04662,0
hsa04215,hsa04666,0
hsa04215,hsa04670,0
hsa04215,hsa04672,0
hsa04215,hsa04710,0
hsa04215,hsa04713,0
hsa04215,hsa04714,0
hsa04215,hsa04720,0
hsa04215,hsa04721,0
hsa04215,hsa04724,0
hsa04215,hsa04727,0
hsa04215,hsa04730,0
hsa04215,hsa04740,0
hsa04215,hsa04742,0
hsa04215,hsa04744,0
hsa04215,hsa04810,0
hsa04215,hsa04814,0
hsa04215,hsa04820,0
hsa04215,hsa04911,0
hsa04215,hsa04913,0
hsa04215,hsa04916,0
hsa04215,hsa04918,0
hsa04215,hsa04921,0
hsa04215,hsa04922,0
hsa04215,hsa04923,0
hsa04215,hsa04924,0
hsa04215,hsa04925,0
hsa04215,hsa04927,0
hsa04215,hsa04929,0
hsa04215,hsa04934,0
hsa04215,hsa04940,0
hsa04215,hsa04950,0
hsa04215,hsa04960,0
hsa04215,hsa04961,0
hsa04215,hsa04962,0
hsa04215,hsa04964,0
hsa04215,hsa04966,0
hsa04215,hsa04970,0
hsa04215,hsa04971,0
hsa04215,hsa04972,0
hsa04215,hsa04973,0
hsa04215,hsa04974,0
hsa04215,hsa04975,0
hsa04215,hsa04976,0
hsa04215,hsa04977,0
hsa04215,hsa04978,0
hsa04215,hsa04979,0
hsa04215,hsa04980,0
hsa04215,hsa04981,0
hsa04215,hsa05030,0
hsa04215,hsa05031,0
hsa04215,hsa05032,0
hsa04215,hsa05033,0
hsa04215,hsa05034,0
hsa04215,hsa05100,0
hsa04215,hsa05110,0
hsa04215,hsa05140,0
hsa04215,hsa05143,0
hsa04215,hsa05144,0
hsa04215,hsa05150,0
hsa04215,hsa05204,0
hsa04215,hsa05211,0
hsa04215,hsa05219,0
hsa04215,hsa05221,0
hsa04215,hsa05230,0
hsa04215,hsa05235,0
hsa04215,hsa05310,0
hsa04215,hsa05320,0
hsa04215,hsa05321,0
hsa04215,hsa05322,0
hsa04215,hsa05323,0
hsa04215,hsa05330,0
hsa04215,hsa05332,0
hsa04215,hsa05340,0
hsa04215,hsa05410,0
hsa04215,hsa05412,0
hsa04215,hsa05414,0
hsa04216,hsa04260,0
hsa04216,hsa04261,0
hsa04216,hsa04270,0
hsa04216,hsa04330,0
hsa04216,hsa04340,0
hsa04216,hsa04360,0
hsa04216,hsa04370,0
hsa04216,hsa04380,0
hsa04216,hsa04382,0
hsa04216,hsa04390,0
hsa04216,hsa04392,0
hsa04216,hsa04510,0
hsa04216,hsa04512,0
hsa04216,hsa04514,0
hsa04216,hsa04517,0
hsa04216,hsa04520,0
hsa04216,hsa04530,0
hsa04216,hsa04540,0
hsa04216,hsa04550,0
hsa04216,hsa04610,0
hsa04216,hsa04611,0
hsa04216,hsa04612,0
hsa04216,hsa04614,0
hsa04216,hsa04620,0
hsa04216,hsa04625,0
hsa04216,hsa04630,0
hsa04216,hsa04650,0
hsa04216,hsa04657,0
hsa04216,hsa04658,0
hsa04216,hsa04659,0
hsa04216,hsa04660,0
hsa04216,hsa04662,0
hsa04216,hsa04664,0
hsa04216,hsa04666,0
hsa04216,hsa04668,0
hsa04216,hsa04672,0
hsa04216,hsa04710,0
hsa04216,hsa04713,0
hsa04216,hsa04720,0
hsa04216,hsa04721,0
hsa04216,hsa04723,0
hsa04216,hsa04724,0
hsa04216,hsa04725,0
hsa04216,hsa04727,0
hsa04216,hsa04728,0
hsa04216,hsa04730,0
hsa04216,hsa04740,0
hsa04216,hsa04742,0
hsa04216,hsa04744,0
hsa04216,hsa04750,0
hsa04216,hsa04810,0
hsa04216,hsa04814,0
hsa04216,hsa04820,0
hsa04216,hsa04910,0
hsa04216,hsa04911,0
hsa04216,hsa04912,0
hsa04216,hsa04913,0
hsa04216,hsa04914,0
hsa04216,hsa04915,0
hsa04216,hsa04916,0
hsa04216,hsa04917,0
hsa04216,hsa04918,0
hsa04216,hsa04921,0
hsa04216,hsa04922,0
hsa04216,hsa04923,0
hsa04216,hsa04924,0
hsa04216,hsa04925,0
hsa04216,hsa04926,0
hsa04216,hsa04927,0
hsa04216,hsa04928,0
hsa04216,hsa04929,0
hsa04216,hsa04930,0
hsa04216,hsa04931,0
hsa04216,hsa04932,0
hsa04216,hsa04934,0
hsa04216,hsa04935,0
hsa04216,hsa04936,0
hsa04216,hsa04940,0
hsa04216,hsa04950,0
hsa04216,hsa04960,0
hsa04216,hsa04961,0
hsa04216,hsa04962,0
hsa04216,hsa04964,0
hsa04216,hsa04966,0
hsa04216,hsa04970,0
hsa04216,hsa04971,0
hsa04216,hsa04972,0
hsa04216,hsa04973,0
hsa04216,hsa04975,0
hsa04216,hsa04976,0
hsa04216,hsa04977,0
hsa04216,hsa04980,0
hsa04216,hsa04981,0
hsa04216,hsa05030,0
hsa04216,hsa05031,0
hsa04216,hsa05032,0
hsa04216,hsa05033,0
hsa04216,hsa05034,0
hsa04216,hsa05100,0
hsa04216,hsa05110,0
hsa04216,hsa05120,0
hsa04216,hsa05130,0
hsa04216,hsa05132,0
hsa04216,hsa05133,0
hsa04216,hsa05134,0
hsa04216,hsa05135,0
hsa04216,hsa05142,0
hsa04216,hsa05143,0
hsa04216,hsa05144,0
hsa04216,hsa05145,0
hsa04216,hsa05146,0
hsa04216,hsa05150,0
hsa04216,hsa05152,0
hsa04216,hsa05164,0
hsa04216,hsa05170,0
hsa04216,hsa05204,0
hsa04216,hsa05207,0
hsa04216,hsa05211,0
hsa04216,hsa05221,0
hsa04216,hsa05231,0
hsa04216,hsa05235,0
hsa04216,hsa05310,0
hsa04216,hsa05320,0
hsa04216,hsa05321,0
hsa04216,hsa05322,0
hsa04216,hsa05323,0
hsa04216,hsa05330,0
hsa04216,hsa05332,0
hsa04216,hsa05340,0
hsa04216,hsa05410,0
hsa04216,hsa05412,0
hsa04216,hsa05414,0
hsa04216,hsa05416,0
hsa04217,hsa04260,0
hsa04217,hsa04330,0
hsa04217,hsa04371,0
hsa04217,hsa04392,0
hsa04217,hsa04512,0
hsa04217,hsa04514,0
hsa04217,hsa04520,0
hsa04217,hsa04540,0
hsa04217,hsa04610,0
hsa04217,hsa04614,0
hsa04217,hsa04662,0
hsa04217,hsa04672,0
hsa04217,hsa04710,0
hsa04217,hsa04714,0
hsa04217,hsa04721,0
hsa04217,hsa04742,0
hsa04217,hsa04744,0
hsa04217,hsa04810,0
hsa04217,hsa04814,0
hsa04217,hsa04820,0
hsa04217,hsa04918,0
hsa04217,hsa04923,0
hsa04217,hsa04924,0
hsa04217,hsa04927,0
hsa04217,hsa04929,0
hsa04217,hsa04950,0
hsa04217,hsa04960,0
hsa04217,hsa04961,0
hsa04217,hsa04962,0
hsa04217,hsa04966,0
hsa04217,hsa04970,0
hsa04217,hsa04972,0
hsa04217,hsa04973,0
hsa04217,hsa04974,0
hsa04217,hsa04975,0
hsa04217,hsa04976,0
hsa04217,hsa04977,0
hsa04217,hsa04980,0
hsa04217,hsa04981,0
hsa04217,hsa05030,0
hsa04217,hsa05032,0
hsa04217,hsa05033,0
hsa04217,hsa05100,0
hsa04217,hsa05110,0
hsa04217,hsa05150,0
hsa04217,hsa05204,0
hsa04217,hsa05211,0
hsa04217,hsa05219,0
hsa04217,hsa05230,0
hsa04217,hsa05412,0
hsa04218,hsa04330,0
hsa04218,hsa04392,0
hsa04218,hsa04512,0
hsa04218,hsa04614,0
hsa04218,hsa04721,0
hsa04218,hsa04814,0
hsa04218,hsa04820,0
hsa04218,hsa04913,0
hsa04218,hsa04950,0
hsa04218,hsa04961,0
hsa04218,hsa04962,0
hsa04218,hsa04964,0
hsa04218,hsa04966,0
hsa04218,hsa04974,0
hsa04218,hsa04975,0
hsa04218,hsa04976,0
hsa04218,hsa04977,0
hsa04218,hsa04980,0
hsa04218,hsa04981,0
hsa04218,hsa05032,0
hsa04218,hsa05033,0
hsa04218,hsa05110,0
hsa04218,hsa05150,0
hsa04218,hsa05204,0
hsa04218,hsa05310,0
hsa04218,hsa05322,0
hsa04218,hsa05340,0
hsa04260,hsa04310,0
hsa04260,hsa04330,0
hsa04260,hsa04340,0
hsa04260,hsa04350,0
hsa04260,hsa04360,0
hsa04260,hsa04370,0
hsa04260,hsa04382,0
hsa04260,hsa04390,0
hsa04260,hsa04392,0
hsa04260,hsa04512,0
hsa04260,hsa04514,0
hsa04260,hsa04517,0
hsa04260,hsa04540,0
hsa04260,hsa04550,0
hsa04260,hsa04610,0
hsa04260,hsa04611,0
hsa04260,hsa04612,0
hsa04260,hsa04613,0
hsa04260,hsa04614,0
hsa04260,hsa04620,0
hsa04260,hsa04621,0
hsa04260,hsa04622,0
hsa04260,hsa04623,0
hsa04260,hsa04625,0
hsa04260,hsa04630,0
hsa04260,hsa04640,0
hsa04260,hsa04650,0
hsa04260,hsa04657,0
hsa04260,hsa04658,0
hsa04260,hsa04659,0
hsa04260,hsa04660,0
hsa04260,hsa04662,0
hsa04260,hsa04664,0
hsa04260,hsa04666,0
hsa04260,hsa04668,0
hsa04260,hsa04672,0
hsa04260,hsa04710,0
hsa04260,hsa04721,0
hsa04260,hsa04722,0
hsa04260,hsa04730,0
hsa04260,hsa04744,0
hsa04260,hsa04750,0
hsa04260,hsa04910,0
hsa04260,hsa04913,0
hsa04260,hsa04914,0
hsa04260,hsa04915,0
hsa04260,hsa04916,0
hsa04260,hsa04917,0
hsa04260,hsa04920,0
hsa04260,hsa04922,0
hsa04260,hsa04923,0
hsa04260,hsa04926,0
hsa04260,hsa04928,0
hsa04260,hsa04931,0
hsa04260,hsa04933,0
hsa04260,hsa04936,0
hsa04260,hsa04940,0
hsa04260,hsa04950,0
hsa04260,hsa04962,0
hsa04260,hsa04966,0
hsa04260,hsa04975,0
hsa04260,hsa04977,0
hsa04260,hsa04979,0
hsa04260,hsa04980,0
hsa04260,hsa04981,0
hsa04260,hsa05030,0
hsa04260,hsa05032,0
hsa04260,hsa05033,0
hsa04260,hsa05034,0
hsa04260,hsa05100,0
hsa04260,hsa05110,0
hsa04260,hsa05120,0
hsa04260,hsa05130,0
hsa04260,hsa05133,0
hsa04260,hsa05134,0
hsa04260,hsa05135,0
hsa04260,hsa05140,0
hsa04260,hsa05142,0
hsa04260,hsa05143,0
hsa04260,hsa05144,0
hsa04260,hsa05145,0
hsa04260,hsa05146,0
hsa04260,hsa05150,0
hsa04260,hsa05152,0
hsa04260,hsa05160,0
hsa04260,hsa05161,0
hsa04260,hsa05162,0
hsa04260,hsa05163,0
hsa04260,hsa05164,0
hsa04260,hsa05165,0
hsa04260,hsa05166,0
hsa04260,hsa05167,0
hsa04260,hsa05168,0
hsa04260,hsa05169,0
hsa04260,hsa05170,0
hsa04260,hsa05171,0
hsa04260,hsa05202,0
hsa04260,hsa05203,0
hsa04260,hsa05204,0
hsa04260,hsa05210,0
hsa04260,hsa05211,0
hsa04260,hsa05212,0
hsa04260,hsa05213,0
hsa04260,hsa05214,0
hsa04260,hsa05215,0
hsa04260,hsa05217,0
hsa04260,hsa05218,0
hsa04260,hsa05219,0
hsa04260,hsa05220,0
hsa04260,hsa05221,0
hsa04260,hsa05222,0
hsa04260,hsa05223,0
hsa04260,hsa05224,0
hsa04260,hsa05225,0
hsa04260,hsa05226,0
hsa04260,hsa05230,0
hsa04260,hsa05231,0
hsa04260,hsa05235,0
hsa04260,hsa05310,0
hsa04260,hsa05320,0
hsa04260,hsa05321,0
hsa04260,hsa05322,0
hsa04260,hsa05323,0
hsa04260,hsa05330,0
hsa04260,hsa05332,0
hsa04260,hsa05340,0
hsa04260,hsa05417,0
hsa04260,hsa05418,0
hsa04261,hsa04330,0
hsa04261,hsa04392,0
hsa04261,hsa04512,0
hsa04261,hsa04514,0
hsa04261,hsa04610,0
hsa04261,hsa04623,0
hsa04261,hsa04640,0
hsa04261,hsa04672,0
hsa04261,hsa04721,0
hsa04261,hsa04940,0
hsa04261,hsa04950,0
hsa04261,hsa04966,0
hsa04261,hsa04975,0
hsa04261,hsa04977,0
hsa04261,hsa04979,0
hsa04261,hsa04980,0
hsa04261,hsa04981,0
hsa04261,hsa05033,0
hsa04261,hsa05100,0
hsa04261,hsa05134,0
hsa04261,hsa05144,0
hsa04261,hsa05150,0
hsa04261,hsa05202,0
hsa04261,hsa05204,0
hsa04261,hsa05217,0
hsa04261,hsa05310,0
hsa04261,hsa05320,0
hsa04261,hsa05321,0
hsa04261,hsa05322,0
hsa04261,hsa05323,0
hsa04261,hsa05330,0
hsa04261,hsa05332,0
hsa04261,hsa05340,0
hsa04270,hsa04330,0
hsa04270,hsa04382,0
hsa04270,hsa04392,0
hsa04270,hsa04512,0
hsa04270,hsa04514,0
hsa04270,hsa04610,0
hsa04270,hsa04612,0
hsa04270,hsa04622,0
hsa04270,hsa04623,0
hsa04270,hsa04640,0
hsa04270,hsa04672,0
hsa04270,hsa04710,0
hsa04270,hsa04721,0
hsa04270,hsa04932,0
hsa04270,hsa04936,0
hsa04270,hsa04940,0
hsa04270,hsa04950,0
hsa04270,hsa04964,0
hsa04270,hsa04966,0
hsa04270,hsa04974,0
hsa04270,hsa04977,0
hsa04270,hsa04978,0
hsa04270,hsa04979,0
hsa04270,hsa04980,0
hsa04270,hsa04981,0
hsa04270,hsa05033,0
hsa04270,hsa05120,0
hsa04270,hsa05134,0
hsa04270,hsa05144,0
hsa04270,hsa05150,0
hsa04270,hsa05162,0
hsa04270,hsa05169,0
hsa04270,hsa05202,0
hsa04270,hsa05204,0
hsa04270,hsa05217,0
hsa04270,hsa05222,0
hsa04270,hsa05310,0
hsa04270,hsa05320,0
hsa04270,hsa05321,0
hsa04270,hsa05322,0
hsa04270,hsa05323,0
hsa04270,hsa05330,0
hsa04270,hsa05332,0
hsa04270,hsa05340,0
hsa04270,hsa05416,0
hsa04310,hsa04382,0
hsa04310,hsa04512,0
hsa04310,hsa04514,0
hsa04310,hsa04610,0
hsa04310,hsa04612,0
hsa04310,hsa04614,0
hsa04310,hsa04623,0
hsa04310,hsa04640,0
hsa04310,hsa04672,0
hsa04310,hsa04721,0
hsa04310,hsa04744,0
hsa04310,hsa04814,0
hsa04310,hsa04940,0
hsa04310,hsa04950,0
hsa04310,hsa04964,0
hsa04310,hsa04966,0
hsa04310,hsa04974,0
hsa04310,hsa04975,0
hsa04310,hsa04977,0
hsa04310,hsa04978,0
hsa04310,hsa04979,0
hsa04310,hsa04980,0
hsa04310,hsa04981,0
hsa04310,hsa05033,0
hsa04310,hsa05134,0
hsa04310,hsa05144,0
hsa04310,hsa05150,0
hsa04310,hsa05204,0
hsa04310,hsa05310,0
hsa04310,hsa05320,0
hsa04310,hsa05322,0
hsa04310,hsa05330,0
hsa04310,hsa05332,0
hsa04310,hsa05340,0
hsa04310,hsa05410,0
hsa04330,hsa04340,0
hsa04330,hsa04360,0
hsa04330,hsa04370,0
hsa04330,hsa04380,0
hsa04330,hsa04382,0
hsa04330,hsa04392,0
hsa04330,hsa04510,0
hsa04330,hsa04512,0
hsa04330,hsa04514,0
hsa04330,hsa04517,0
hsa04330,hsa04530,0
hsa04330,hsa04540,0
hsa04330,hsa04610,0
hsa04330,hsa04611,0
hsa04330,hsa04612,0
hsa04330,hsa04614,0
hsa04330,hsa04620,0
hsa04330,hsa04621,0
hsa04330,hsa04622,0
hsa04330,hsa04623,0
hsa04330,hsa04625,0
hsa04330,hsa04640,0
hsa04330,hsa04650,0
hsa04330,hsa04657,0
hsa04330,hsa04659,0
hsa04330,hsa04660,0
hsa04330,hsa04662,0
hsa04330,hsa04664,0
hsa04330,hsa04666,0
hsa04330,hsa04670,0
hsa04330,hsa04672,0
hsa04330,hsa04710,0
hsa04330,hsa04713,0
hsa04330,hsa04714,0
hsa04330,hsa04721,0
hsa04330,hsa04723,0
hsa04330,hsa04724,0
hsa04330,hsa04725,0
hsa04330,hsa04726,0
hsa04330,hsa04727,0
hsa04330,hsa04728,0
hsa04330,hsa04730,0
hsa04330,hsa04740,0
hsa04330,hsa04742,0
hsa04330,hsa04744,0
hsa04330,hsa04750,0
hsa04330,hsa04810,0
hsa04330,hsa04814,0
hsa04330,hsa04820,0
hsa04330,hsa04910,0
hsa04330,hsa04911,0
hsa04330,hsa04912,0
hsa04330,hsa04913,0
hsa04330,hsa04914,0
hsa04330,hsa04915,0
hsa04330,hsa04917,0
hsa04330,hsa04918,0
hsa04330,hsa04920,0
hsa04330,hsa04921,0
hsa04330,hsa04923,0
hsa04330,hsa04924,0
hsa04330,hsa04925,0
hsa04330,hsa04926,0
hsa04330,hsa04927,0
hsa04330,hsa04928,0
hsa04330,hsa04929,0
hsa04330,hsa04930,0
hsa04330,hsa04931,0
hsa04330,hsa04933,0
hsa04330,hsa04936,0
hsa04330,hsa04940,0
hsa04330,hsa04960,0
hsa04330,hsa04961,0
hsa04330,hsa04962,0
hsa04330,hsa04964,0
hsa04330,hsa04966,0
hsa04330,hsa04970,0
hsa04330,hsa04971,0
hsa04330,hsa04972,0
hsa04330,hsa04973,0
hsa04330,hsa04974,0
hsa04330,hsa04975,0
hsa04330,hsa04976,0
hsa04330,hsa04977,0
hsa04330,hsa04978,0
hsa04330,hsa04979,0
hsa04330,hsa04980,0
hsa04330,hsa04981,0
hsa04330,hsa05012,0
hsa04330,hsa05014,0
hsa04330,hsa05030,0
hsa04330,hsa05032,0
hsa04330,hsa05033,0
hsa04330,hsa05100,0
hsa04330,hsa05110,0
hsa04330,hsa05130,0
hsa04330,hsa05131,0
hsa04330,hsa05132,0
hsa04330,hsa05133,0
hsa04330,hsa05134,0
hsa04330,hsa05135,0
hsa04330,hsa05140,0
hsa04330,hsa05142,0
hsa04330,hsa05143,0
hsa04330,hsa05144,0
hsa04330,hsa05145,0
hsa04330,hsa05146,0
hsa04330,hsa05150,0
hsa04330,hsa05160,0
hsa04330,hsa05162,0
hsa04330,hsa05163,0
hsa04330,hsa05168,0
hsa04330,hsa05170,0
hsa04330,hsa05204,0
hsa04330,hsa05205,0
hsa04330,hsa05208,0
hsa04330,hsa05210,0
hsa04330,hsa05212,0
hsa04330,hsa05213,0
hsa04330,hsa05214,0
hsa04330,hsa05216,0
hsa04330,hsa05218,0
hsa04330,hsa05219,0
hsa04330,hsa05221,0
hsa04330,hsa05222,0
hsa04330,hsa05223,0
hsa04330,hsa05230,0
hsa04330,hsa05231,0
hsa04330,hsa05235,0
hsa04330,hsa05310,0
hsa04330,hsa05320,0
hsa04330,hsa05321,0
hsa04330,hsa05322,0
hsa04330,hsa05323,0
hsa04330,hsa05330,0
hsa04330,hsa05332,0
hsa04330,hsa05340,0
hsa04330,hsa05410,0
hsa04330,hsa05412,0
hsa04330,hsa05414,0
hsa04330,hsa05415,0
hsa04330,hsa05416,0
hsa04330,hsa05417,0
hsa04330,hsa05418,0
hsa04340,hsa04370,0
hsa04340,hsa04380,0
hsa04340,hsa04382,0
hsa04340,hsa04512,0
hsa04340,hsa04514,0
hsa04340,hsa04610,0
hsa04340,hsa04612,0
hsa04340,hsa04613,0
hsa04340,hsa04614,0
hsa04340,hsa04620,0
hsa04340,hsa04622,0
hsa04340,hsa04623,0
hsa04340,hsa04625,0
hsa04340,hsa04640,0
hsa04340,hsa04650,0
hsa04340,hsa04658,0
hsa04340,hsa04659,0
hsa04340,hsa04664,0
hsa04340,hsa04666,0
hsa04340,hsa04668,0
hsa04340,hsa04670,0
hsa04340,hsa04672,0
hsa04340,hsa04721,0
hsa04340,hsa04730,0
hsa04340,hsa04744,0
hsa04340,hsa04810,0
hsa04340,hsa04820,0
hsa04340,hsa04920,0
hsa04340,hsa04930,0
hsa04340,hsa04940,0
hsa04340,hsa04950,0
hsa04340,hsa04960,0
hsa04340,hsa04964,0
hsa04340,hsa04966,0
hsa04340,hsa04972,0
hsa04340,hsa04973,0
hsa04340,hsa04974,0
hsa04340,hsa04975,0
hsa04340,hsa04977,0
hsa04340,hsa04978,0
hsa04340,hsa04980,0
hsa04340,hsa04981,0
hsa04340,hsa05016,0
hsa04340,hsa05017,0
hsa04340,hsa05033,0
hsa04340,hsa05100,0
hsa04340,hsa05120,0
hsa04340,hsa05130,0
hsa04340,hsa05133,0
hsa04340,hsa05134,0
hsa04340,hsa05140,0
hsa04340,hsa05142,0
hsa04340,hsa05143,0
hsa04340,hsa05144,0
hsa04340,hsa05150,0
hsa04340,hsa05164,0
hsa04340,hsa05171,0
hsa04340,hsa05204,0
hsa04340,hsa05208,0
hsa04340,hsa05211,0
