PATHWAY_ID1,PATHWAY_ID2,OVERLAP_COUNT
hsa05142,hsa05171,45
hsa05152,hsa05165,45
hsa05161,hsa05212,45
hsa05165,hsa05217,45
hsa05166,hsa05215,45
hsa05200,hsa05235,45
hsa05208,hsa05417,45
hsa05212,hsa05226,45
hsa05214,hsa05220,45
hsa00980,hsa05207,44
hsa01521,hsa05214,44
hsa04010,hsa04660,44
hsa04010,hsa04668,44
hsa04010,hsa04926,44
hsa04015,hsa05226,44
hsa04022,hsa04081,44
hsa04022,hsa05200,44
hsa04024,hsa05031,44
hsa04024,hsa05166,44
hsa04071,hsa05170,44
hsa04072,hsa04611,44
hsa04072,hsa04810,44
hsa04081,hsa04151,44
hsa04114,hsa05166,44
hsa04150,hsa04916,44
hsa04151,hsa04820,44
hsa04151,hsa04935,44
hsa04152,hsa05165,44
hsa04210,hsa04668,44
hsa04210,hsa05163,44
hsa04261,hsa04371,44
hsa04261,hsa04915,44
hsa04261,hsa04934,44
hsa04261,hsa04971,44
hsa04380,hsa04668,44
hsa04380,hsa05135,44
hsa04510,hsa05135,44
hsa04510,hsa05206,44
hsa04611,hsa04750,44
hsa04622,hsa05161,44
hsa04625,hsa05010,44
hsa04657,hsa04668,44
hsa04666,hsa05135,44
hsa04668,hsa05166,44
hsa04713,hsa04726,44
hsa04713,hsa04926,44
hsa04726,hsa05200,44
hsa04728,hsa04921,44
hsa04820,hsa05165,44
hsa04912,hsa05022,44
hsa04915,hsa04916,44
hsa04916,hsa04921,44
hsa04933,hsa05415,44
hsa04934,hsa04935,44
hsa04936,hsa05164,44
hsa04936,hsa05200,44
hsa05132,hsa05152,44
hsa05145,hsa05161,44
hsa05160,hsa05203,44
hsa05161,hsa05225,44
hsa05163,hsa05225,44
hsa05166,hsa05220,44
hsa05166,hsa05417,44
hsa05200,hsa05415,44
hsa05206,hsa05215,44
hsa05214,hsa05226,44
hsa05215,hsa05224,44
hsa05220,hsa05224,44
hsa00980,hsa00983,43
hsa00982,hsa00983,43
hsa01522,hsa05161,43
hsa01522,hsa05225,43
hsa04012,hsa04722,43
hsa04012,hsa05225,43
hsa04014,hsa04660,43
hsa04014,hsa04910,43
hsa04015,hsa05417,43
hsa04020,hsa04750,43
hsa04020,hsa04970,43
hsa04022,hsa05166,43
hsa04024,hsa05022,43
hsa04062,hsa04722,43
hsa04062,hsa05131,43
hsa04062,hsa05135,43
hsa04071,hsa04151,43
hsa04071,hsa05165,43
hsa04072,hsa04935,43
hsa04082,hsa05163,43
hsa04140,hsa04150,43
hsa04151,hsa05171,43
hsa04217,hsa05168,43
hsa04261,hsa05200,43
hsa04310,hsa05217,43
hsa04360,hsa05170,43
hsa04390,hsa04934,43
hsa04510,hsa04670,43
hsa04540,hsa05200,43
hsa04550,hsa04916,43
hsa04550,hsa04934,43
hsa04620,hsa05131,43
hsa04621,hsa05152,43
hsa04625,hsa05161,43
hsa04630,hsa05164,43
hsa04630,hsa05168,43
hsa04650,hsa05165,43
hsa04659,hsa05235,43
hsa04660,hsa05142,43
hsa04660,hsa05163,43
hsa04722,hsa05208,43
hsa04725,hsa04727,43
hsa04725,hsa04934,43
hsa04726,hsa04921,43
hsa04728,hsa04935,43
hsa04728,hsa05167,43
hsa04750,hsa04935,43
hsa04810,hsa05163,43
hsa04814,hsa04820,43
hsa04910,hsa04922,43
hsa04910,hsa05163,43
hsa04912,hsa04926,43
hsa04915,hsa04928,43
hsa04919,hsa05165,43
hsa04919,hsa05205,43
hsa04921,hsa05022,43
hsa04925,hsa04970,43
hsa04925,hsa04971,43
hsa04928,hsa04935,43
hsa04928,hsa05207,43
hsa04933,hsa05131,43
hsa04934,hsa05207,43
hsa04934,hsa05217,43
hsa05010,hsa05130,43
hsa05010,hsa05161,43
hsa05022,hsa05161,43
hsa05130,hsa05170,43
hsa05133,hsa05417,43
hsa05135,hsa05142,43
hsa05135,hsa05169,43
hsa05145,hsa05170,43
hsa05152,hsa05166,43
hsa05152,hsa05171,43
hsa05160,hsa05215,43
hsa05161,hsa05208,43
hsa05161,hsa05226,43
hsa05162,hsa05166,43
hsa05163,hsa05212,43
hsa05163,hsa05220,43
hsa05163,hsa05235,43
hsa05163,hsa05418,43
hsa05167,hsa05215,43
hsa05170,hsa05205,43
hsa05204,hsa05207,43
hsa05206,hsa05224,43
hsa05206,hsa05226,43
hsa05207,hsa05215,43
hsa05215,hsa05225,43
hsa05218,hsa05225,43
hsa05220,hsa05223,43
hsa01522,hsa04012,42
hsa01522,hsa05214,42
hsa01522,hsa05226,42
hsa04010,hsa04068,42
hsa04010,hsa04218,42
hsa04010,hsa05206,42
hsa04012,hsa05170,42
hsa04014,hsa04517,42
hsa04015,hsa04670,42
hsa04015,hsa04750,42
hsa04015,hsa04921,42
hsa04020,hsa04371,42
hsa04020,hsa04810,42
hsa04020,hsa05207,42
hsa04022,hsa04725,42
hsa04022,hsa05022,42
hsa04024,hsa04912,42
hsa04024,hsa04916,42
hsa04024,hsa05010,42
hsa04062,hsa04724,42
hsa04071,hsa05417,42
hsa04081,hsa04713,42
hsa04082,hsa05200,42
hsa04145,hsa05165,42
hsa04150,hsa04910,42
hsa04151,hsa04722,42
hsa04210,hsa05130,42
hsa04217,hsa05161,42
hsa04218,hsa05203,42
hsa04218,hsa05417,42
hsa04310,hsa04550,42
hsa04371,hsa04723,42
hsa04371,hsa04724,42
hsa04371,hsa04728,42
hsa04371,hsa04915,42
hsa04380,hsa05131,42
hsa04510,hsa04611,42
hsa04510,hsa05163,42
hsa04510,hsa05222,42
hsa04540,hsa04921,42
hsa04540,hsa05163,42
hsa04611,hsa04926,42
hsa04620,hsa04622,42
hsa04621,hsa04623,42
hsa04621,hsa04668,42
hsa04621,hsa05135,42
hsa04650,hsa05160,42
hsa04650,hsa05164,42
hsa04658,hsa05169,42
hsa04660,hsa04722,42
hsa04660,hsa05161,42
hsa04660,hsa05200,42
hsa04670,hsa04810,42
hsa04722,hsa05022,42
hsa04722,hsa05214,42
hsa04725,hsa05167,42
hsa04728,hsa04915,42
hsa04914,hsa05200,42
hsa04915,hsa05417,42
hsa04917,hsa04935,42
hsa04918,hsa04925,42
hsa04925,hsa05163,42
hsa04928,hsa04934,42
hsa04936,hsa05160,42
hsa04936,hsa05165,42
hsa04970,hsa04971,42
hsa05010,hsa05160,42
hsa05131,hsa05161,42
hsa05131,hsa05168,42
hsa05132,hsa05163,42
hsa05132,hsa05164,42
hsa05160,hsa05220,42
hsa05165,hsa05210,42
hsa05166,hsa05212,42
hsa05167,hsa05418,42
hsa05206,hsa05214,42
hsa05210,hsa05220,42
hsa05214,hsa05215,42
hsa05218,hsa05223,42
hsa05223,hsa05224,42
hsa00380,hsa01100,41
hsa00982,hsa05207,41
hsa01100,hsa04142,41
hsa01521,hsa04015,41
hsa01521,hsa05215,41
hsa01521,hsa05226,41
hsa04010,hsa04935,41
hsa04010,hsa05169,41
hsa04012,hsa04910,41
hsa04012,hsa04935,41
hsa04012,hsa05214,41
hsa04014,hsa04371,41
hsa04014,hsa05208,41
hsa04014,hsa05211,41
hsa04014,hsa05215,41
hsa04014,hsa05417,41
hsa04015,hsa04722,41
hsa04015,hsa04912,41
hsa04020,hsa04720,41
hsa04022,hsa04928,41
hsa04024,hsa04722,41
hsa04024,hsa05205,41
hsa04024,hsa05417,41
hsa04062,hsa04810,41
hsa04062,hsa05205,41
hsa04068,hsa05210,41
hsa04068,hsa05215,41
hsa04071,hsa05142,41
hsa04072,hsa04915,41
hsa04072,hsa04926,41
hsa04081,hsa04270,41
hsa04081,hsa04371,41
hsa04082,hsa05034,41
hsa04110,hsa04218,41
hsa04110,hsa05200,41
hsa04114,hsa04261,41
hsa04145,hsa05132,41
hsa04151,hsa04218,41
hsa04151,hsa04620,41
hsa04151,hsa04931,41
hsa04151,hsa05225,41
hsa04210,hsa05164,41
hsa04210,hsa05169,41
hsa04211,hsa04910,41
hsa04211,hsa05207,41
hsa04217,hsa05162,41
hsa04218,hsa05214,41
hsa04218,hsa05220,41
hsa04218,hsa05225,41
hsa04218,hsa05226,41
hsa04261,hsa04912,41
hsa04261,hsa04916,41
hsa04270,hsa04925,41
hsa04360,hsa05205,41
hsa04371,hsa05034,41
hsa04380,hsa05171,41
hsa04390,hsa05022,41
hsa04510,hsa04926,41
hsa04517,hsa05020,41
hsa04540,hsa05022,41
hsa04611,hsa04935,41
hsa04621,hsa04657,41
hsa04621,hsa05022,41
hsa04622,hsa04936,41
hsa04622,hsa05417,41
hsa04625,hsa05131,41
hsa04625,hsa05166,41
hsa04630,hsa05163,41
hsa04650,hsa04660,41
hsa04657,hsa05417,41
hsa04658,hsa04660,41
hsa04659,hsa05152,41
hsa04659,hsa05169,41
hsa04660,hsa04664,41
hsa04666,hsa05231,41
hsa04668,hsa04926,41
hsa04668,hsa04936,41
hsa04668,hsa05131,41
hsa04668,hsa05135,41
hsa04713,hsa04925,41
hsa04713,hsa05032,41
hsa04713,hsa05034,41
hsa04722,hsa05131,41
hsa04722,hsa05135,41
hsa04722,hsa05205,41
hsa04724,hsa04926,41
hsa04724,hsa05032,41
hsa04725,hsa04925,41
hsa04910,hsa04935,41
hsa04911,hsa04918,41
hsa04915,hsa04934,41
hsa04915,hsa05166,41
hsa04916,hsa04935,41
hsa04919,hsa05163,41
hsa04926,hsa05142,41
hsa04935,hsa05167,41
hsa05010,hsa05166,41
hsa05020,hsa05166,41
hsa05020,hsa05169,41
hsa05142,hsa05145,41
hsa05142,hsa05162,41
hsa05142,hsa05168,41
hsa05142,hsa05169,41
hsa05166,hsa05235,41
hsa05167,hsa05205,41
hsa05167,hsa05212,41
hsa05170,hsa05418,41
hsa05203,hsa05322,41
hsa05212,hsa05223,41
hsa05215,hsa05218,41
hsa00260,hsa01100,40
hsa01521,hsa04010,40
hsa01521,hsa05206,40
hsa01522,hsa04062,40
hsa01522,hsa05215,40
hsa01522,hsa05220,40
hsa04010,hsa05208,40
hsa04010,hsa05210,40
hsa04010,hsa05231,40
hsa04012,hsa04151,40
hsa04014,hsa04360,40
hsa04014,hsa05010,40
hsa04014,hsa05225,40
hsa04015,hsa04360,40
hsa04015,hsa04540,40
hsa04015,hsa04916,40
hsa04015,hsa05135,40
hsa04020,hsa04971,40
hsa04022,hsa04728,40
hsa04022,hsa04934,40
hsa04024,hsa04971,40
hsa04060,hsa05163,40
hsa04062,hsa04713,40
hsa04062,hsa04723,40
hsa04062,hsa05032,40
hsa04068,hsa05166,40
hsa04068,hsa05226,40
hsa04137,hsa04140,40
hsa04137,hsa05022,40
hsa04140,hsa04151,40
hsa04151,hsa04371,40
hsa04151,hsa05223,40
hsa04210,hsa05131,40
hsa04210,hsa05162,40
hsa04210,hsa05168,40
hsa04211,hsa04714,40
hsa04211,hsa04935,40
hsa04218,hsa05205,40
hsa04261,hsa04270,40
hsa04261,hsa04713,40
hsa04261,hsa04926,40
hsa04261,hsa05410,40
hsa04270,hsa04371,40
hsa04370,hsa05163,40
hsa04370,hsa05170,40
hsa04380,hsa05010,40
hsa04380,hsa05152,40
hsa04380,hsa05235,40
hsa04380,hsa05418,40
hsa04390,hsa05010,40
hsa04390,hsa05205,40
hsa04510,hsa05231,40
hsa04514,hsa04670,40
hsa04517,hsa05010,40
hsa04517,hsa05022,40
hsa04550,hsa05217,40
hsa04611,hsa05205,40
hsa04613,hsa05415,40
hsa04621,hsa05130,40
hsa04622,hsa05162,40
hsa04622,hsa05164,40
hsa04623,hsa05164,40
hsa04625,hsa04722,40
hsa04625,hsa05135,40
hsa04630,hsa05169,40
hsa04658,hsa05145,40
hsa04658,hsa05235,40
hsa04659,hsa04660,40
hsa04659,hsa05145,40
hsa04660,hsa05208,40
hsa04662,hsa05163,40
hsa04722,hsa04935,40
hsa04722,hsa05010,40
hsa04725,hsa04916,40
hsa04725,hsa04928,40
hsa04725,hsa05032,40
hsa04725,hsa05034,40
hsa04726,hsa05034,40
hsa04728,hsa04925,40
hsa04912,hsa04925,40
hsa04915,hsa04925,40
hsa04915,hsa05034,40
hsa04921,hsa04935,40
hsa04926,hsa04928,40
hsa04931,hsa05415,40
hsa04933,hsa05163,40
hsa04933,hsa05167,40
hsa04935,hsa05205,40
hsa05010,hsa05164,40
hsa05022,hsa05217,40
hsa05130,hsa05163,40
hsa05131,hsa05142,40
hsa05131,hsa05164,40
hsa05135,hsa05235,40
hsa05142,hsa05152,40
hsa05160,hsa05212,40
hsa05160,hsa05223,40
hsa05161,hsa05223,40
hsa05163,hsa05210,40
hsa05163,hsa05224,40
hsa05165,hsa05220,40
hsa05166,hsa05225,40
hsa05167,hsa05210,40
hsa05167,hsa05214,40
hsa05167,hsa05224,40
hsa05205,hsa05214,40
hsa05206,hsa05220,40
hsa05212,hsa05224,40
hsa05213,hsa05223,40
hsa00860,hsa01100,39
hsa00983,hsa05207,39
hsa01521,hsa05224,39
hsa01524,hsa05225,39
hsa03013,hsa05014,39
hsa04010,hsa04012,39
hsa04010,hsa04210,39
hsa04010,hsa04370,39
hsa04010,hsa04625,39
hsa04010,hsa05418,39
hsa04012,hsa05161,39
hsa04012,hsa05210,39
hsa04014,hsa04625,39
hsa04014,hsa04664,39
hsa04014,hsa04725,39
hsa04014,hsa05212,39
hsa04015,hsa05131,39
hsa04020,hsa04724,39
hsa04020,hsa04725,39
hsa04020,hsa04912,39
hsa04022,hsa04218,39
hsa04022,hsa04971,39
hsa04024,hsa04611,39
hsa04024,hsa04720,39
hsa04024,hsa04923,39
hsa04024,hsa05170,39
hsa04062,hsa05034,39
hsa04068,hsa05208,39
hsa04068,hsa05220,39
hsa04072,hsa04666,39
hsa04081,hsa04724,39
hsa04082,hsa04926,39
hsa04082,hsa05033,39
hsa04140,hsa04910,39
hsa04140,hsa05167,39
hsa04150,hsa04310,39
hsa04151,hsa04650,39
hsa04151,hsa04933,39
hsa04151,hsa05034,39
hsa04151,hsa05210,39
hsa04151,hsa05214,39
hsa04151,hsa05231,39
hsa04152,hsa04922,39
hsa04211,hsa05166,39
hsa04217,hsa05169,39
hsa04260,hsa05022,39
hsa04260,hsa05410,39
hsa04260,hsa05414,39
hsa04261,hsa05207,39
hsa04270,hsa04970,39
hsa04371,hsa04726,39
hsa04380,hsa05142,39
hsa04510,hsa04722,39
hsa04510,hsa05211,39
hsa04540,hsa04912,39
hsa04540,hsa04935,39
hsa04611,hsa04725,39
hsa04650,hsa05169,39
hsa04658,hsa05152,39
hsa04660,hsa05160,39
hsa04662,hsa05167,39
hsa04662,hsa05170,39
hsa04668,hsa05142,39
hsa04670,hsa05130,39
hsa04713,hsa04727,39
hsa04713,hsa04915,39
hsa04713,hsa04916,39
hsa04723,hsa04935,39
hsa04725,hsa04911,39
hsa04814,hsa05130,39
hsa04910,hsa05010,39
hsa04912,hsa04916,39
hsa04916,hsa04925,39
hsa04920,hsa04931,39
hsa04921,hsa04924,39
hsa04921,hsa04934,39
hsa04925,hsa04935,39
hsa04926,hsa05417,39
hsa04933,hsa05166,39
hsa04934,hsa05166,39
hsa04935,hsa05010,39
hsa04936,hsa05142,39
hsa05132,hsa05142,39
hsa05132,hsa05145,39
hsa05133,hsa05152,39
hsa05133,hsa05171,39
hsa05135,hsa05205,39
hsa05135,hsa05418,39
hsa05142,hsa05164,39
hsa05142,hsa05166,39
hsa05145,hsa05162,39
hsa05152,hsa05323,39
hsa05160,hsa05224,39
hsa05160,hsa05225,39
hsa05160,hsa05226,39
hsa05163,hsa05223,39
hsa05165,hsa05212,39
hsa05165,hsa05213,39
hsa05166,hsa05226,39
hsa05167,hsa05208,39
hsa05167,hsa05225,39
hsa05169,hsa05212,39
hsa05205,hsa05207,39
hsa05205,hsa05418,39
hsa05207,hsa05418,39
hsa05210,hsa05215,39
hsa05213,hsa05215,39
hsa05215,hsa05220,39
hsa05218,hsa05220,39
hsa05415,hsa05417,39
hsa00513,hsa01100,38
hsa00520,hsa01100,38
hsa00670,hsa01100,38
hsa00760,hsa01100,38
hsa01100,hsa04922,38
hsa01521,hsa01522,38
hsa01521,hsa04072,38
hsa01521,hsa05163,38
hsa01521,hsa05223,38
hsa01522,hsa04722,38
hsa01522,hsa04914,38
hsa01522,hsa05167,38
hsa01522,hsa05206,38
hsa01522,hsa05210,38
hsa04010,hsa04072,38
hsa04010,hsa05215,38
hsa04012,hsa04660,38
hsa04012,hsa05226,38
hsa04014,hsa04270,38
hsa04014,hsa04370,38
hsa04014,hsa04726,38
hsa04014,hsa04728,38
hsa04014,hsa04912,38
hsa04015,hsa04071,38
hsa04015,hsa04371,38
hsa04015,hsa04613,38
hsa04015,hsa05010,38
hsa04015,hsa05167,38
hsa04015,hsa05206,38
hsa04015,hsa05214,38
hsa04020,hsa04540,38
hsa04020,hsa04728,38
hsa04022,hsa05207,38
hsa04024,hsa04371,38
hsa04024,hsa04750,38
hsa04024,hsa04810,38
hsa04062,hsa04082,38
hsa04062,hsa04726,38
hsa04062,hsa05161,38
hsa04068,hsa05165,38
hsa04068,hsa05205,38
hsa04068,hsa05225,38
hsa04072,hsa04664,38
hsa04081,hsa04723,38
hsa04081,hsa04923,38
hsa04140,hsa04211,38
hsa04140,hsa05014,38
hsa04150,hsa04934,38
hsa04151,hsa04915,38
hsa04151,hsa05212,38
hsa04210,hsa05210,38
hsa04217,hsa04613,38
hsa04217,hsa05152,38
hsa04217,hsa05160,38
hsa04217,hsa05167,38
hsa04218,hsa05212,38
hsa04260,hsa05010,38
hsa04261,hsa04918,38
hsa04270,hsa04713,38
hsa04360,hsa04510,38
hsa04371,hsa05022,38
hsa04380,hsa05168,38
hsa04390,hsa04916,38
hsa04510,hsa05170,38
hsa04510,hsa05225,38
hsa04517,hsa04611,38
hsa04517,hsa04666,38
hsa04540,hsa04915,38
hsa04611,hsa04810,38
hsa04611,hsa04915,38
hsa04613,hsa05171,38
hsa04620,hsa05145,38
hsa04620,hsa05235,38
hsa04622,hsa05168,38
hsa04622,hsa05170,38
hsa04630,hsa05171,38
hsa04650,hsa05168,38
hsa04658,hsa05321,38
hsa04668,hsa05168,38
hsa04668,hsa05418,38
hsa04713,hsa05022,38
hsa04720,hsa05010,38
hsa04722,hsa04926,38
hsa04723,hsa04921,38
hsa04725,hsa04912,38
hsa04726,hsa04727,38
hsa04726,hsa04926,38
hsa04726,hsa05032,38
hsa04728,hsa04922,38
hsa04728,hsa05012,38
hsa04728,hsa05032,38
hsa04810,hsa05170,38
hsa04911,hsa04934,38
hsa04914,hsa04935,38
hsa04914,hsa05207,38
hsa04916,hsa04926,38
hsa04916,hsa05217,38
hsa04926,hsa05205,38
hsa04926,hsa05208,38
hsa04931,hsa04932,38
hsa04932,hsa05200,38
hsa04933,hsa05142,38
hsa04933,hsa05205,38
hsa04935,hsa05165,38
hsa04935,hsa05417,38
hsa05010,hsa05152,38
hsa05010,hsa05162,38
hsa05010,hsa05217,38
hsa05020,hsa05130,38
hsa05030,hsa05034,38
hsa05100,hsa05135,38
hsa05130,hsa05161,38
hsa05131,hsa05165,38
hsa05131,hsa05418,38
hsa05132,hsa05162,38
hsa05132,hsa05418,38
hsa05135,hsa05164,38
hsa05142,hsa05167,38
hsa05145,hsa05166,38
hsa05152,hsa05160,38
hsa05161,hsa05206,38
hsa05162,hsa05203,38
hsa05166,hsa05208,38
hsa05170,hsa05203,38
hsa05205,hsa05210,38
hsa05207,hsa05218,38
hsa05210,hsa05223,38
hsa05212,hsa05214,38
hsa05225,hsa05418,38
hsa00071,hsa01100,37
hsa00250,hsa01100,37
hsa00350,hsa01100,37
hsa00500,hsa01100,37
hsa01100,hsa01250,37
hsa01100,hsa04146,37
hsa01100,hsa04270,37
hsa01100,hsa04972,37
hsa01521,hsa04066,37
hsa01521,hsa04150,37
hsa01521,hsa04910,37
hsa01521,hsa05207,37
hsa01521,hsa05231,37
hsa01522,hsa04015,37
hsa01522,hsa04068,37
hsa01522,hsa04072,37
hsa01522,hsa04151,37
hsa01522,hsa04910,37
hsa01522,hsa04917,37
hsa04010,hsa04620,37
hsa04010,hsa04664,37
hsa04010,hsa05130,37
hsa04010,hsa05131,37
hsa04010,hsa05145,37
hsa04010,hsa05235,37
hsa04012,hsa05163,37
hsa04012,hsa05211,37
hsa04012,hsa05220,37
hsa04012,hsa05224,37
hsa04014,hsa04724,37
hsa04014,hsa04915,37
hsa04014,hsa04935,37
hsa04014,hsa05165,37
hsa04015,hsa04261,37
hsa04015,hsa04725,37
hsa04015,hsa05022,37
hsa04015,hsa05418,37
hsa04020,hsa04924,37
hsa04024,hsa04510,37
hsa04024,hsa05020,37
hsa04060,hsa05164,37
hsa04060,hsa05417,37
hsa04062,hsa04662,37
hsa04062,hsa04728,37
hsa04062,hsa05165,37
hsa04064,hsa05417,37
hsa04068,hsa05212,37
hsa04071,hsa04728,37
hsa04071,hsa04926,37
hsa04071,hsa04933,37
hsa04071,hsa05131,37
hsa04072,hsa04540,37
hsa04072,hsa04912,37
hsa04082,hsa04371,37
hsa04082,hsa04742,37
hsa04114,hsa04728,37
hsa04114,hsa04921,37
hsa04140,hsa05200,37
hsa04150,hsa05163,37
hsa04151,hsa04210,37
hsa04151,hsa05208,37
hsa04151,hsa05221,37
hsa04210,hsa05166,37
hsa04211,hsa04926,37
hsa04211,hsa05200,37
hsa04261,hsa04750,37
hsa04270,hsa04924,37
hsa04360,hsa05163,37
hsa04371,hsa04611,37
hsa04510,hsa04660,37
hsa04510,hsa04933,37
hsa04510,hsa05215,37
hsa04517,hsa05170,37
hsa04540,hsa05010,37
hsa04613,hsa05417,37
hsa04622,hsa05167,37
hsa04625,hsa05169,37
hsa04625,hsa05171,37
hsa04625,hsa05235,37
hsa04660,hsa05131,37
hsa04662,hsa05235,37
hsa04662,hsa05417,37
hsa04664,hsa05231,37
hsa04666,hsa05131,37
hsa04668,hsa05010,37
hsa04668,hsa05165,37
hsa04668,hsa05171,37
hsa04713,hsa04912,37
hsa04713,hsa04970,37
hsa04713,hsa04971,37
hsa04713,hsa05170,37
hsa04714,hsa05163,37
hsa04720,hsa04728,37
hsa04720,hsa05163,37
hsa04722,hsa04912,37
hsa04722,hsa05220,37
hsa04723,hsa05170,37
hsa04725,hsa05166,37
hsa04727,hsa05163,37
hsa04728,hsa04750,37
hsa04750,hsa04915,37
hsa04750,hsa05417,37
hsa04810,hsa05100,37
hsa04810,hsa05207,37
hsa04910,hsa05165,37
hsa04911,hsa04935,37
hsa04912,hsa05417,37
hsa04914,hsa04926,37
hsa04915,hsa05215,37
hsa04917,hsa05161,37
hsa04917,hsa05200,37
hsa04921,hsa05167,37
hsa04921,hsa05170,37
hsa04921,hsa05205,37
hsa04922,hsa05163,37
hsa04926,hsa05032,37
hsa04932,hsa04936,37
hsa04933,hsa05165,37
hsa04935,hsa05020,37
hsa04936,hsa05131,37
hsa04936,hsa05135,37
hsa05014,hsa05131,37
hsa05014,hsa05169,37
hsa05014,hsa05417,37
hsa05032,hsa05163,37
hsa05130,hsa05169,37
hsa05131,hsa05162,37
hsa05140,hsa05168,37
hsa05142,hsa05160,37
hsa05142,hsa05235,37
hsa05146,hsa05165,37
hsa05160,hsa05166,37
hsa05160,hsa05210,37
hsa05160,hsa05222,37
hsa05163,hsa05226,37
hsa05163,hsa05231,37
hsa05165,hsa05221,37
hsa05169,hsa05220,37
hsa05169,hsa05320,37
hsa05170,hsa05208,37
hsa05200,hsa05216,37
hsa05203,hsa05207,37
hsa05203,hsa05215,37
hsa05205,hsa05208,37
hsa05205,hsa05215,37
hsa05205,hsa05223,37
hsa05206,hsa05223,37
hsa05210,hsa05214,37
hsa05212,hsa05218,37
hsa05215,hsa05223,37
hsa00010,hsa01200,36
hsa00040,hsa01100,36
hsa00510,hsa00513,36
hsa00512,hsa01100,36
hsa01521,hsa05218,36
hsa01522,hsa04510,36
hsa01522,hsa04912,36
hsa01522,hsa05208,36
hsa01522,hsa05212,36
hsa01522,hsa05223,36
hsa01524,hsa04210,36
hsa03008,hsa03010,36
hsa04010,hsa04062,36
hsa04010,hsa04261,36
hsa04010,hsa04933,36
hsa04010,hsa04936,36
hsa04010,hsa05020,36
hsa04010,hsa05212,36
hsa04010,hsa05225,36
hsa04012,hsa04062,36
hsa04012,hsa04517,36
hsa04012,hsa05206,36
hsa04012,hsa05207,36
hsa04012,hsa05208,36
hsa04012,hsa05223,36
hsa04014,hsa04666,36
hsa04014,hsa04750,36
hsa04014,hsa05161,36
hsa04015,hsa04022,36
hsa04015,hsa04081,36
hsa04015,hsa05165,36
hsa04020,hsa04081,36
hsa04022,hsa04713,36
hsa04022,hsa04916,36
hsa04022,hsa04918,36
hsa04022,hsa04926,36
hsa04024,hsa04919,36
hsa04024,hsa04924,36
hsa04024,hsa04928,36
hsa04024,hsa04970,36
hsa04062,hsa04660,36
hsa04062,hsa05166,36
hsa04064,hsa05169,36
hsa04066,hsa05205,36
hsa04068,hsa04140,36
hsa04068,hsa04150,36
hsa04068,hsa04152,36
hsa04068,hsa04931,36
hsa04071,hsa04664,36
hsa04071,hsa04935,36
hsa04072,hsa04510,36
hsa04081,hsa04728,36
hsa04081,hsa05032,36
hsa04151,hsa04261,36
hsa04151,hsa05145,36
hsa04151,hsa05146,36
hsa04151,hsa05220,36
hsa04210,hsa04722,36
hsa04210,hsa04932,36
hsa04210,hsa05020,36
hsa04210,hsa05165,36
hsa04218,hsa04380,36
hsa04218,hsa04933,36
hsa04218,hsa05235,36
hsa04260,hsa05020,36
hsa04260,hsa05415,36
hsa04261,hsa04611,36
hsa04270,hsa04928,36
hsa04360,hsa04660,36
hsa04370,hsa05167,36
hsa04371,hsa04912,36
hsa04371,hsa04935,36
hsa04380,hsa04659,36
hsa04380,hsa05208,36
hsa04510,hsa04910,36
hsa04510,hsa05132,36
hsa04510,hsa05214,36
hsa04517,hsa05200,36
hsa04517,hsa05417,36
hsa04620,hsa04625,36
hsa04621,hsa05165,36
hsa04650,hsa04662,36
hsa04650,hsa05205,36
hsa04658,hsa05140,36
hsa04659,hsa05140,36
hsa04659,hsa05167,36
hsa04660,hsa05205,36
hsa04662,hsa05200,36
hsa04664,hsa05135,36
hsa04668,hsa04935,36
hsa04713,hsa04720,36
hsa04713,hsa04934,36
hsa04720,hsa04912,36
hsa04720,hsa05200,36
hsa04722,hsa04915,36
hsa04722,hsa04917,36
hsa04722,hsa05418,36
hsa04724,hsa04912,36
hsa04726,hsa05170,36
hsa04728,hsa04912,36
hsa04750,hsa04925,36
hsa04810,hsa04820,36
hsa04810,hsa05231,36
hsa04910,hsa05205,36
hsa04912,hsa04934,36
hsa04915,hsa05161,36
hsa04915,hsa05170,36
hsa04917,hsa04926,36
hsa04921,hsa04922,36
hsa04921,hsa04928,36
hsa04921,hsa04970,36
hsa04921,hsa05207,36
hsa04921,hsa05414,36
hsa04921,hsa05417,36
hsa04922,hsa04931,36
hsa04925,hsa04928,36
hsa04927,hsa04935,36
hsa04933,hsa05418,36
hsa04935,hsa05022,36
hsa04936,hsa05133,36
hsa05014,hsa05130,36
hsa05017,hsa05169,36
hsa05020,hsa05161,36
hsa05032,hsa05200,36
hsa05130,hsa05164,36
hsa05130,hsa05171,36
hsa05132,hsa05168,36
hsa05132,hsa05171,36
hsa05140,hsa05164,36
hsa05140,hsa05169,36
hsa05152,hsa05321,36
hsa05160,hsa05214,36
hsa05163,hsa05208,36
hsa05163,hsa05222,36
hsa05165,hsa05214,36
hsa05167,hsa05206,36
hsa05167,hsa05220,36
hsa05167,hsa05226,36
hsa05168,hsa05203,36
hsa05168,hsa05320,36
hsa05170,hsa05210,36
hsa05200,hsa05219,36
hsa05200,hsa05230,36
hsa05207,hsa05223,36
hsa05212,hsa05215,36
hsa05213,hsa05214,36
hsa00051,hsa01100,35
hsa00514,hsa01100,35
hsa00564,hsa00565,35
hsa00830,hsa00980,35
hsa00830,hsa00982,35
